listing_id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,comments
713751285207776886,"Oase in de stad, ruime woonboot aan rand centrum",Blijdorp,51.93377899999999,4.4509653,Houseboat,Entire home/apt,"Amazing place! Simply the best place to stay if you are visiting the Netherlands, or even just Rotterdam. Located in an adorable yet spacious houseboat, and a 2 minute walk from the Vroesenpark, we felt like we truly got to experience Rotterdam. We felt very Dutch riding our bicycles to our cute houseboat on the canal!. Waking up every morning to the beautiful swans and ducks just outside our window, and waving at the small boats from our balcony as they went by was the highlight of our trip! The hosts were super friendly and helpful (they even offered us a ride to the train station on the day of our departure!) The place was perfectly clean, surprisingly spacious, but still cute and quaint. We loved it!"
713751285207776886,"Oase in de stad, ruime woonboot aan rand centrum",Blijdorp,51.93377899999999,4.4509653,Houseboat,Entire home/apt,John and Marisa's place was the best Airbnb experience that I've had so far. The place is located in a beautiful and quiet area and the view from the windows is spectacular. John and Marisa responded right away to my messages and made sure we had everything we needed during our stay.
713751285207776886,"Oase in de stad, ruime woonboot aan rand centrum",Blijdorp,51.93377899999999,4.4509653,Houseboat,Entire home/apt,"We were a family of 4 with 2 children and really enjoyed Rotterdam. Highlights were the Harbour Cruise, the cube houses and market, Delft, Den Haag and the seaside."
713751285207776886,"Oase in de stad, ruime woonboot aan rand centrum",Blijdorp,51.93377899999999,4.4509653,Houseboat,Entire home/apt,"This boathouse offers an ideal mix of city convenience and natural beauty. Perfectly located within walking distance to metro stations, Zoo, parks, shops, restaurants and more. It's a great base for exploring. We were amazed by the diverse array of bird species we spotted right from our window. The nearby park provided a perfect setting for morning jogs and afternoon picnics. The area also offers excellent opportunities for water activities like canoeing, swimming and boating. The hosts are simply amazing and go above and beyond. <br/>Overall a great find for those seeking both urban excitement and natural tranquility."
713751285207776886,"Oase in de stad, ruime woonboot aan rand centrum",Blijdorp,51.93377899999999,4.4509653,Houseboat,Entire home/apt,"Marvelous house on the outskirts of Rotterdam- feels very rural, but still at the walkable distance from<br/>the center. The canal is really beautiful - the ducks and swans swim right near the balcony. There is a a canoe that can be used to explore the surroundings. that can be used in order to visit nearby town. The house is big, much bigger than we expected, modern and very comfortable. The host is friendly and very responsive. Will be very happy to come back!"
713751285207776886,"Oase in de stad, ruime woonboot aan rand centrum",Blijdorp,51.93377899999999,4.4509653,Houseboat,Entire home/apt,"Fantastisch plekje in Rotterdam, loopafstand van metrostation naar het centrum. De woonboot was groter dan we hadden verwacht met veel privacy en gratis parkeren. Super schoon en heel compleet. Dank voor een heerlijk weekend in Rotterdam (gezin met 3 kids)"
713751285207776886,"Oase in de stad, ruime woonboot aan rand centrum",Blijdorp,51.93377899999999,4.4509653,Houseboat,Entire home/apt,"The Houseboat is exceptionally nice. Spacious, very clean and well equipped. Great to sit on the little balcony or in the garden and watch the moorhens and heron. Great to have access to canoes. John is a very responsive host. Our family absolutely loved it there."
714306586337576712,Beautiful centrally located apartment in Rotterdam,Provenierswijk,51.92649,4.46695,Entire condo,Entire home/apt,"It was a perfect stay. We were quite surprised that the apartments is very calm. Being right behind the station we thought we would hear some noise, but actually, you don’t hear absolutely anything and we were very happy about it. The apartment has everything you need, it’s nicely decorated and very comfortable. The location is perfect! We loved our stay :)"
714306586337576712,Beautiful centrally located apartment in Rotterdam,Provenierswijk,51.92649,4.46695,Entire condo,Entire home/apt,"Boris’s is very responsive to communications, personally hand over the keys right on time, even let us check in earlier and offer us to check out late. The welcome flowers, chocolate n wine is a nice treat. The apartment is airy, bright, exactly match the descriptions. It is so quiet in the neighborhood . Highly recommended for couples visiting Rotterdam and nearby towns, so close to the centraal station n all transportation. Emily n Boris are Super Hosts."
714306586337576712,Beautiful centrally located apartment in Rotterdam,Provenierswijk,51.92649,4.46695,Entire condo,Entire home/apt,"Fantastic location, about a 5 minute walk to and from the Rotterdam Central Station. Close to the downtown area and only a short walk to many restaurants and public areas.<br/>The apartment is as described, a large living room area with a comfortable couch, and large front windows.  There is a nice size kitchen with everything you need for a nice breakfast or a large dinner plus a table for meals or remote working.  The bedroom is a separate room with a very comfortable bed and a full wall of windows. The bathroom is off the bedroom with a nice shower and separate room for the toilet.<br/>Boris and Emily were very responsive and communicated very clearly, no problems during our stay.  Highly recommend this location to anyone looking to visit Rotterdam and those looking to take day trips to The Hague or Delft."
714306586337576712,Beautiful centrally located apartment in Rotterdam,Provenierswijk,51.92649,4.46695,Entire condo,Entire home/apt,"Boris’s home was a gorgeous place to spend a week in Rotterdam! A bright, sunny, and spacious apartment just steps from the train station Close to grocery stores, restaurants, and anything else one would need. The furniture and everything else in the apartment was high quality. Boris was very helpful throughout our entire stay, going the extra distance to provide extra amenities for our longer stay."
714457060117132531,TJ - Bright and Comfortable Apartment in Rotterdam,Oude Noorden,51.93312,4.48261,Entire condo,Entire home/apt,"Tijuca is a wonderful host, the house is really nice, looks like a dolls house, nice views, nice location, nice decoration, just perfect!"
714457060117132531,TJ - Bright and Comfortable Apartment in Rotterdam,Oude Noorden,51.93312,4.48261,Entire condo,Entire home/apt,"My daughter and I had a lovely stay at Tjula’s Airbnb! It’s a cozy and comfortable spot, very clean, with everything we needed for our stay. A real bonus is the cute little balcony where you can enjoy your morning coffee and some fresh air.<br/>Tjula was always quick to respond if we had any questions or needed help, which we really appreciated. The location is great close to Rotterdam Central, with plenty of restaurants and shops nearby.<br/>The only small thing we missed was a microwave, but that’s just a minor detail. One thing to note: the stairs are quite steep, so keep that in mind when carrying luggage. Other than that, it was a great stay. Thank you, Tjula! 😊"
717926780321834191,Studio 7-Beautiful Studio in Centre Rotterdam.,Provenierswijk,51.92763,4.47053,Entire condo,Entire home/apt,"The apartment is in a beautiful and very quiet part of the city. It is a very easy 10 minute walk to all the charm that Rotterdam has to offer. The flat is clean, well equipped, comfortable and has a lovely view over the water opposite. The hosts communicated well and met us on arrival to give us a few hints and tips on where to find everything locally. Although the steep stairs would make it difficult for anyone with mobility issues, we enjoyed being at the top of an interesting, traditional apartment block which gave us a picturesque view of the city. Great place if you want to experience the hustle and bustle of a busy city but escape to something tranquil at the end of the day."
